fold,model,bucket,turbine,n,mae,rmse,bias
2025-12,blend_neural_weather,25-48,all,1426,0.21094078711898082,0.29136622427299724,-0.052620446021216453
2025-12,blend_neural_weather,25-48,turbine_1,716,0.20988256421199422,0.2904355211842247,-0.056399992181967916
2025-12,blend_neural_weather,25-48,turbine_2,710,0.21200795275475887,0.29230179139981194,-0.04880896003375442
2025-12,blend_random_forest_live,1-24,all,1474,0.19766930556899823,0.26659118293987283,-0.05277438477414123
2025-12,blend_random_forest_live,1-24,turbine_1,740,0.19607140604941134,0.264660720699609,-0.054986320432582156
2025-12,blend_random_forest_live,1-24,turbine_2,734,0.19928026693751905,0.26852337682183186,-0.05054436789778388
2025-12,blend_random_forest_live,25-48,all,1426,0.21101868546476676,0.29075991380775673,-0.06371269680495865
2025-12,blend_random_forest_live,25-48,turbine_1,716,0.20934364284771398,0.28875767567838667,-0.065880579087679
2025-12,blend_random_forest_live,25-48,turbine_2,710,0.2127078833715411,0.29276520509813014,-0.06152649439027168
2025-12,blend_random_forest_weather,1-24,all,1474,0.19841219990133704,0.2700786057111187,-0.05137190303167468
2025-12,blend_random_forest_weather,1-24,turbine_1,740,0.19666537272618073,0.2680718519552089,-0.05424901153661999
2025-12,blend_random_forest_weather,1-24,turbine_2,734,0.2001733063177072,0.2720867812394863,-0.04847127592859629
2025-12,blend_random_forest_weather,25-48,all,1426,0.21245400393356717,0.2931755753465179,-0.06341296906186586
2025-12,blend_random_forest_weather,25-48,turbine_1,716,0.21185911641247535,0.2928778070888417,-0.0665302944654904
2025-12,blend_random_forest_weather,25-48,turbine_2,710,0.21305391867314707,0.29347555399154995,-0.06026930006328111
2025-12,blend_rbf_live,1-24,all,1474,0.20075183414232334,0.2684993647890052,-0.056713556639887044
2025-12,blend_rbf_live,1-24,turbine_1,740,0.20009333981900385,0.2669021003176797,-0.06007245326934089
2025-12,blend_rbf_live,1-24,turbine_2,734,0.20141571125302682,0.27010012436858916,-0.05332720308975648
2025-12,blend_rbf_live,25-48,all,1426,0.21386799833209252,0.29099578755975325,-0.0666466335640965
2025-12,blend_rbf_live,25-48,turbine_1,716,0.2135905131070539,0.2903882559907214,-0.07065674138426846
2025-12,blend_rbf_live,25-48,turbine_2,710,0.2141478285026949,0.29160717138618486,-0.0626026375088245
2025-12,blend_rbf_weather,1-24,all,1474,0.19898456357451308,0.2732568241282018,-0.051093717561277466
2025-12,blend_rbf_weather,1-24,turbine_1,740,0.19734721586560042,0.2708931157253819,-0.05299167705503288
2025-12,blend_rbf_weather,1-24,turbine_2,734,0.20063529559712254,0.2756193347910332,-0.049180243412259746
2025-12,blend_rbf_weather,25-48,all,1426,0.21275268191131425,0.29266844456842905,-0.05835063852328335
2025-12,blend_rbf_weather,25-48,turbine_1,716,0.2121973056069403,0.2917857502310312,-0.06082055158678686
2025-12,blend_rbf_weather,25-48,turbine_2,710,0.21331275153657026,0.2935559103908094,-0.055859852955017844
2025-12,blend_spline_live,1-24,all,1474,0.20128478047378404,0.2703865509287618,-0.05130635704912168
2025-12,blend_spline_live,1-24,turbine_1,740,0.1993645559388073,0.2681549088865649,-0.0542456820604748
2025-12,blend_spline_live,1-24,turbine_2,734,0.20322070166708484,0.2726179431442254,-0.04834300485783923
2025-12,blend_spline_live,25-48,all,1426,0.21364976952477333,0.2945253256159703,-0.0593256894340933
2025-12,blend_spline_live,25-48,turbine_1,716,0.21227669643943273,0.2933979820813684,-0.062441735322126074
2025-12,blend_spline_live,25-48,turbine_2,710,0.21503444604463798,0.295657842825509,-0.05618331076390812
2025-12,blend_spline_weather,1-24,all,1474,0.20483488378775477,0.27527886622718206,-0.05829862539694149
2025-12,blend_spline_weather,1-24,turbine_1,740,0.20317523636322204,0.2733782797821471,-0.06187903932762158
2025-12,blend_spline_weather,1-24,turbine_2,734,0.20650809781248805,0.27718179690265565,-0.054688943777454764
2025-12,blend_spline_weather,25-48,all,1426,0.2140961885792354,0.29402788419521936,-0.06539974852925307
2025-12,blend_spline_weather,25-48,turbine_1,716,0.2133022225643773,0.2933905303601286,-0.0691895024919375
2025-12,blend_spline_weather,25-48,turbine_2,710,0.21489686416605008,0.29466922803602974,-0.061577968476743114
2025-12,curve,1-24,all,1474,0.21895832011704333,0.3065229747899066,-0.13194608745636718
2025-12,curve,1-24,turbine_1,740,0.2173281977663918,0.3041768050365631,-0.13300849396003397
2025-12,curve,1-24,turbine_2,734,0.2206017677185176,0.3088702830172954,-0.13087499643087203
2025-12,curve,25-48,all,1426,0.22843968639513165,0.32380011589936686,-0.14029642139094306
2025-12,curve,25-48,turbine_1,716,0.22775109152388226,0.32267788068017245,-0.14160913004174902
2025-12,curve,25-48,turbine_2,710,0.229134100377969,0.3249279095764686,-0.1389726194275951
2026-01,blend_extra_trees_live,1-24,all,1488,0.1522026083953719,0.21461982775241084,-0.02167450457914915
2026-01,blend_extra_trees_live,1-24,turbine_1,744,0.1514924211546504,0.2137598526146547,-0.022578677961865915
2026-01,blend_extra_trees_live,1-24,turbine_2,744,0.1529127956360933,0.21547637072103776,-0.020770331196432384
2026-01,blend_extra_trees_live,25-48,all,1440,0.17668169047007948,0.2408141063958715,-0.009802852831351395
2026-01,blend_extra_trees_live,25-48,turbine_1,720,0.1753144945520774,0.23974726929541773,-0.010902288005194093
2026-01,blend_extra_trees_live,25-48,turbine_2,720,0.17804888638808156,0.24187623807202457,-0.008703417657508697
2026-01,blend_extra_trees_weather,1-24,all,1488,0.15380291585780467,0.21410814061127412,-0.01577646246326035
2026-01,blend_extra_trees_weather,1-24,turbine_1,744,0.15262123567691885,0.2126694798614592,-0.01677794898745852
2026-01,blend_extra_trees_weather,1-24,turbine_2,744,0.1549845960386905,0.2155371988485762,-0.014774975939062181
2026-01,blend_extra_trees_weather,25-48,all,1440,0.17919880749539294,0.23840662776581778,-0.004404802770160939
2026-01,blend_extra_trees_weather,25-48,turbine_1,720,0.17811994348836177,0.2375132535773728,-0.00551009165778434
2026-01,blend_extra_trees_weather,25-48,turbine_2,720,0.18027767150242413,0.23929666671399544,-0.003299513882537523
2026-01,blend_hist_mae_live,1-24,all,1488,0.14994897938798868,0.2202887537047687,-0.02408748965119878
2026-01,blend_hist_mae_live,1-24,turbine_1,744,0.14920817645321768,0.21932307099934692,-0.02548050096171758
2026-01,blend_hist_mae_live,1-24,turbine_2,744,0.15068978232275967,0.2212502215705465,-0.02269447834067998
2026-01,blend_hist_mae_live,25-48,all,1440,0.17534838492161872,0.2469688514521436,-0.012922797519129966
2026-01,blend_hist_mae_live,25-48,turbine_1,720,0.17464600039865374,0.24612629530590055,-0.014391531563468283
2026-01,blend_hist_mae_live,25-48,turbine_2,720,0.17605076944458367,0.24780854289990603,-0.01145406347479165
2026-01,blend_hist_mae_weather,1-24,all,1488,0.14864249116711123,0.21561086528425827,-0.02449852225655324
2026-01,blend_hist_mae_weather,1-24,turbine_1,744,0.14753413867711027,0.21428266998586815,-0.025599479415167867
2026-01,blend_hist_mae_weather,1-24,turbine_2,744,0.14975084365711216,0.21693092864084793,-0.02339756509793862
2026-01,blend_hist_mae_weather,25-48,all,1440,0.17236888770244632,0.240378854592208,-0.015210525363489172
2026-01,blend_hist_mae_weather,25-48,turbine_1,720,0.17179310007050397,0.23986635231397213,-0.016430330739120452
2026-01,blend_hist_mae_weather,25-48,turbine_2,720,0.17294467533438868,0.24089026650679174,-0.01399071998785789
2026-01,blend_hist_mse_live,1-24,all,1488,0.15118438319662814,0.21378134309655097,-0.01624139270982339
2026-01,blend_hist_mse_live,1-24,turbine_1,744,0.1509536160047376,0.21323456178695205,-0.01747038230482173
2026-01,blend_hist_mse_live,1-24,turbine_2,744,0.15141515038851866,0.21432672948528145,-0.015012403114825063
2026-01,blend_hist_mse_live,25-48,all,1440,0.1814748369999933,0.24260241439423458,-0.0003697989435608383
2026-01,blend_hist_mse_live,25-48,turbine_1,720,0.1799430522932944,0.24090929508148287,-0.0011466685668162077
2026-01,blend_hist_mse_live,25-48,turbine_2,720,0.1830066217066922,0.24428379905995984,0.000407070679694531
2026-01,blend_hist_mse_weather,1-24,all,1488,0.15382802938458845,0.21404760252347843,-0.016738763353140496
2026-01,blend_hist_mse_weather,1-24,turbine_1,744,0.15274115947904837,0.21251599353485495,-0.01800354625700634
2026-01,blend_hist_mse_weather,1-24,turbine_2,744,0.1549148992901285,0.21556832973326934,-0.01547398044927465
2026-01,blend_hist_mse_weather,25-48,all,1440,0.17760120234931195,0.23583906934452056,-0.001125873214640332
2026-01,blend_hist_mse_weather,25-48,turbine_1,720,0.17653364667068444,0.2350691554701358,-0.0024537465987350096
2026-01,blend_hist_mse_weather,25-48,turbine_2,720,0.17866875802793944,0.23660647794415163,0.0002020001694543256
2026-01,blend_knn_live,1-24,all,1488,0.1560212443928191,0.2192271917325769,-0.031381042292725876
2026-01,blend_knn_live,1-24,turbine_1,744,0.15499163693005824,0.2175149839395053,-0.03131381900560667
2026-01,blend_knn_live,1-24,turbine_2,744,0.15705085185557988,0.22092613007903977,-0.03144826557984507
2026-01,blend_knn_live,25-48,all,1440,0.17920856810256314,0.2458723209815907,-0.022656975236934974
2026-01,blend_knn_live,25-48,turbine_1,720,0.1786727458043594,0.2450401922394909,-0.022032264384090283
2026-01,blend_knn_live,25-48,turbine_2,720,0.1797443904007668,0.2467016429555792,-0.02328168608977967
2026-01,blend_knn_weather,1-24,all,1488,0.156336520482881,0.21743024912431086,-0.019619725669672395
2026-01,blend_knn_weather,1-24,turbine_1,744,0.1556271448760623,0.21601981972562437,-0.01848010404222944
2026-01,blend_knn_weather,1-24,turbine_2,744,0.15704589608969968,0.2188315881088206,-0.02075934729711535
2026-01,blend_knn_weather,25-48,all,1440,0.17698688022470158,0.23786954863748952,-0.009127901362770745
2026-01,blend_knn_weather,25-48,turbine_1,720,0.17632499589482137,0.23707337049048577,-0.008230383578918385
2026-01,blend_knn_weather,25-48,turbine_2,720,0.17764876455458184,0.2386630707551691,-0.010025419146623098
2026-01,blend_neural_live,1-24,all,1488,0.15383172198922646,0.21421062874836022,-0.011381960450351216
2026-01,blend_neural_live,1-24,turbine_1,744,0.15293547163124452,0.21263198147721338,-0.011937542832436334
2026-01,blend_neural_live,1-24,turbine_2,744,0.1547279723472084,0.21577772681768992,-0.010826378068266107
2026-01,blend_neural_live,25-48,all,1440,0.177891607698686,0.24032383096047913,-0.006885123785457122
2026-01,blend_neural_live,25-48,turbine_1,720,0.176962991888308,0.23920026081275522,-0.007524620368074402
2026-01,blend_neural_live,25-48,turbine_2,720,0.17882022350906407,0.24144217254272665,-0.006245627202839832
2026-01,blend_neural_weather,1-24,all,1488,0.15476216571689141,0.2148942551549811,-0.012450710265214314
2026-01,blend_neural_weather,1-24,turbine_1,744,0.1534636355517622,0.21338431769403984,-0.015573932692710462
2026-01,blend_neural_weather,1-24,turbine_2,744,0.15606069588202057,0.2163936569298585,-0.009327487837718166
2026-01,blend_neural_weather,25-48,all,1440,0.17854210276675175,0.23857185491037913,-0.004437392056025646
2026-01,blend_neural_weather,25-48,turbine_1,720,0.1771028655628798,0.23739524486511998,-0.007587168580176676
2026-01,blend_neural_weather,25-48,turbine_2,720,0.1799813399706237,0.23974269045413607,-0.001287615531874627
2026-01,blend_random_forest_live,1-24,all,1488,0.1545260060588179,0.21516003257520777,-0.0078091651749582144
2026-01,blend_random_forest_live,1-24,turbine_1,744,0.1532763121367631,0.21381562672025078,-0.009010968851606745
2026-01,blend_random_forest_live,1-24,turbine_2,744,0.15577569998087262,0.21649609004726925,-0.006607361498309687
2026-01,blend_random_forest_live,25-48,all,1440,0.1812774675192862,0.24285395199858847,0.0009670146471258745
2026-01,blend_random_forest_live,25-48,turbine_1,720,0.1795952804855705,0.2414491888505862,-0.00027456757501998435
2026-01,blend_random_forest_live,25-48,turbine_2,720,0.18295965455300187,0.24425063604023514,0.0022085968692717273
2026-01,blend_random_forest_weather,1-24,all,1488,0.15726496385527247,0.21603071135719396,-0.009414238581554317
2026-01,blend_random_forest_weather,1-24,turbine_1,744,0.15578391386358156,0.21440626580718214,-0.010606903598836532
2026-01,blend_random_forest_weather,1-24,turbine_2,744,0.15874601384696338,0.2176430326971448,-0.008221573564272108
2026-01,blend_random_forest_weather,25-48,all,1440,0.1819025922314613,0.23919246479498238,0.002365644953217822
2026-01,blend_random_forest_weather,25-48,turbine_1,720,0.1806828902222346,0.23821617990985583,0.0011009206803845341
2026-01,blend_random_forest_weather,25-48,turbine_2,720,0.183122294240688,0.24016478105366115,0.0036303692260511136
2026-01,blend_rbf_live,1-24,all,1488,0.15169148718223918,0.21234290383625246,-0.017012544951437232
2026-01,blend_rbf_live,1-24,turbine_1,744,0.15100238509965452,0.21083908389978825,-0.015782051123246384
2026-01,blend_rbf_live,1-24,turbine_2,744,0.15238058926482387,0.21383614829939762,-0.018243038779628077
2026-01,blend_rbf_live,25-48,all,1440,0.17695380393802118,0.23863986362615836,-0.000616883058596883
2026-01,blend_rbf_live,25-48,turbine_1,720,0.17640096103687786,0.23766675488602598,0.000681736345357706
2026-01,blend_rbf_live,25-48,turbine_2,720,0.17750664683916453,0.2396090203747942,-0.0019155024625514747
2026-01,blend_rbf_weather,1-24,all,1488,0.15199830001674158,0.21194012194886577,-0.010528058042122037
2026-01,blend_rbf_weather,1-24,turbine_1,744,0.15142782779354622,0.21041103291909297,-0.00987429573960389
2026-01,blend_rbf_weather,1-24,turbine_2,744,0.15256877223993695,0.21345825776793126,-0.011181820344640178
2026-01,blend_rbf_weather,25-48,all,1440,0.17810226700764373,0.23748435082834313,0.006527184102667717
2026-01,blend_rbf_weather,25-48,turbine_1,720,0.17739978049522687,0.2365540868568838,0.007434644952217508
2026-01,blend_rbf_weather,25-48,turbine_2,720,0.1788047535200606,0.2384109849986468,0.005619723253117913
2026-01,blend_spline_live,1-24,all,1488,0.15545475068384007,0.21641156874966586,-0.02291524334929008
2026-01,blend_spline_live,1-24,turbine_1,744,0.15462903046632734,0.21516300926021825,-0.024418205748528484
2026-01,blend_spline_live,1-24,turbine_2,744,0.1562804709013528,0.21765296603416626,-0.021412280950051682
2026-01,blend_spline_live,25-48,all,1440,0.17568238972195382,0.23904114194805018,-0.015234843594886052
2026-01,blend_spline_live,25-48,turbine_1,720,0.17478393141432008,0.23810560784106988,-0.016781890212373397
2026-01,blend_spline_live,25-48,turbine_2,720,0.17658084802958762,0.2399730289059385,-0.013687796977398707
2026-01,blend_spline_weather,1-24,all,1488,0.15817624862548138,0.21546441771299848,-0.011498534035636998
2026-01,blend_spline_weather,1-24,turbine_1,744,0.15729057297712443,0.2139411595140927,-0.012869038692916562
2026-01,blend_spline_weather,1-24,turbine_2,744,0.15906192427383828,0.2169769823427557,-0.010128029378357438
2026-01,blend_spline_weather,25-48,all,1440,0.17772953482274056,0.23718571032345387,-0.003758568379879881
2026-01,blend_spline_weather,25-48,turbine_1,720,0.17676962549586853,0.23606275478726538,-0.005192591540681439
2026-01,blend_spline_weather,25-48,turbine_2,720,0.17868944414961263,0.23830337422187325,-0.002324545219078321
2026-01,curve,1-24,all,1488,0.15784820038025316,0.2375284558993995,-0.08075653391786432
2026-01,curve,1-24,turbine_1,744,0.15704076855827095,0.23596565307866718,-0.08044447786179673
2026-01,curve,1-24,turbine_2,744,0.15865563220223533,0.23908104335363778,-0.08106858997393192
2026-01,curve,25-48,all,1440,0.17623531729487543,0.25557496531906043,-0.07760794383522625
2026-01,curve,25-48,turbine_1,720,0.1755344856937001,0.25436923881791274,-0.07733776467748964
2026-01,curve,25-48,turbine_2,720,0.17693614889605078,0.2567750302090792,-0.07787812299296282
