fold,model,bucket,turbine,n,mae,rmse,bias
2025-11,calibrated_curve,25-48,all,1440,0.17724648295235954,0.2468454850388631,-0.08098479568062375
2025-11,calibrated_curve,25-48,turbine_1,720,0.1790775082931289,0.24899527889417647,-0.08592846401994024
2025-11,calibrated_curve,25-48,turbine_2,720,0.1754154576115901,0.244676803266175,-0.07604112734130726
2025-11,catboost_original,1-24,all,1440,0.28448246366835017,0.4004365476599534,-0.23926067834265763
2025-11,catboost_original,1-24,turbine_1,720,0.2868176689908773,0.40317876032239147,-0.24372451510120743
2025-11,catboost_original,1-24,turbine_2,720,0.28214725834582294,0.3976754262316744,-0.23479684158410774
2025-11,catboost_original,25-48,all,1440,0.29259422108436445,0.40987294286879317,-0.24856590984124488
2025-11,catboost_original,25-48,turbine_1,720,0.2953738489081817,0.4128843191911712,-0.25306337949715774
2025-11,catboost_original,25-48,turbine_2,720,0.2898145932605473,0.4068392773048013,-0.24406844018533203
2025-11,curve,1-24,all,1440,0.18994773978930823,0.28002298962141775,-0.14092881428803006
2025-11,curve,1-24,turbine_1,720,0.19118627369969288,0.280669173111146,-0.1423927602437208
2025-11,curve,1-24,turbine_2,720,0.18870920587892365,0.2793753115401196,-0.1394648683323392
2025-11,curve,25-48,all,1440,0.19262342415129033,0.28266327036312155,-0.14492776869215732
2025-11,curve,25-48,turbine_1,720,0.1943374310648344,0.28340196696437825,-0.14648401469604763
2025-11,curve,25-48,turbine_2,720,0.1909094172377463,0.2819226382280638,-0.14337152268826703
2025-11,direct_mean,1-24,all,1440,0.18528810268364235,0.2384648125598881,-0.04263140076542386
2025-11,direct_mean,1-24,turbine_1,720,0.18620193635333382,0.23981719496735182,-0.04653138129993729
2025-11,direct_mean,1-24,turbine_2,720,0.18437426901395088,0.2371047166473841,-0.03873142023091043
2025-11,direct_mean,25-48,all,1440,0.18596537696165943,0.2396478589735639,-0.04933469258906732
2025-11,direct_mean,25-48,turbine_1,720,0.18732712447003372,0.24133013021433442,-0.053327665261106015
2025-11,direct_mean,25-48,turbine_2,720,0.1846036294532852,0.23795369480627684,-0.045341719917028636
2025-11,direct_median,1-24,all,1440,0.16246045138888887,0.2442413747983485,-0.06140644675925926
2025-11,direct_median,1-24,turbine_1,720,0.1640320601851852,0.2463155806317576,-0.0669290972222222
2025-11,direct_median,1-24,turbine_2,720,0.1608888425925926,0.2421494023631172,-0.05588379629629632
2025-11,direct_median,25-48,all,1440,0.1628200462962963,0.2427603214500358,-0.06967682870370372
2025-11,direct_median,25-48,turbine_1,720,0.1647587962962963,0.2451229778090989,-0.07559060185185183
2025-11,direct_median,25-48,turbine_2,720,0.16088129629629627,0.24037444350647882,-0.06376305555555557
2025-11,mae4,1-24,all,1440,0.26881011523864645,0.35912481898760557,-0.18803355619284173
2025-11,mae4,1-24,turbine_1,720,0.2704288387927917,0.36222104032333863,-0.192542815452101
2025-11,mae4,1-24,turbine_2,720,0.2671913916845012,0.3560016701826541,-0.18352429693358246
2025-11,mae4,25-48,all,1440,0.26937673325654066,0.35972668241962313,-0.1889215081395869
2025-11,mae4,25-48,turbine_1,720,0.2711626236990279,0.36288695591951897,-0.19343076739884618
2025-11,mae4,25-48,turbine_2,720,0.2675908428140535,0.3565383980901944,-0.18441224888032764
2025-11,mae6,1-24,all,1440,0.23397549362938186,0.3125830000629085,-0.1578594232013565
2025-11,mae6,1-24,turbine_1,720,0.2354871051706295,0.3155533506750684,-0.16236868246061575
2025-11,mae6,1-24,turbine_2,720,0.23246388208813423,0.3095841512971778,-0.15335016394209725
2025-11,mae6,25-48,all,1440,0.23579942801852644,0.31368730948765333,-0.15940641325654606
2025-11,mae6,25-48,turbine_1,720,0.23764058545981473,0.31685412448915773,-0.16391567251580533
2025-11,mae6,25-48,turbine_2,720,0.2339582705772382,0.31048819633186536,-0.15489715399728682
2025-11,median_curve,1-24,all,1440,0.187355625,0.27694805763969754,-0.13537548611111114
2025-11,median_curve,1-24,turbine_1,720,0.18790481481481483,0.27707185372488347,-0.13582601851851853
2025-11,median_curve,1-24,turbine_2,720,0.18680643518518517,0.27682420619277365,-0.13492495370370372
2025-11,median_curve,25-48,all,1440,0.1899778240740741,0.27955884354849664,-0.1392898611111111
2025-11,median_curve,25-48,turbine_1,720,0.19097162037037038,0.27977104257017466,-0.1397925462962963
2025-11,median_curve,25-48,turbine_2,720,0.18898402777777779,0.2793464833348421,-0.13878717592592593
2025-11,recent_curve,1-24,all,1440,0.1881227401130503,0.2767781617011406,-0.13597868330148322
2025-11,recent_curve,1-24,turbine_1,720,0.1886669772047208,0.27638844909711663,-0.13566428873805028
2025-11,recent_curve,1-24,turbine_2,720,0.18757850302137977,0.2771673263482116,-0.13629307786491612
2025-11,recent_curve,25-48,all,1440,0.19069566829362497,0.2793316914571344,-0.13956608805393234
2025-11,recent_curve,25-48,turbine_1,720,0.19166195405403744,0.2789889543833033,-0.13928095678231373
2025-11,recent_curve,25-48,turbine_2,720,0.18972938253321248,0.2796740085111925,-0.1398512193255509
2025-11,residual,1-24,all,1440,0.18384093112843397,0.2608790353264482,-0.09910459684985994
2025-11,residual,1-24,turbine_1,720,0.18375437234190006,0.26136190558258615,-0.10056667358920619
2025-11,residual,1-24,turbine_2,720,0.18392748991496796,0.26039526964973025,-0.09764252011051369
2025-11,residual,25-48,all,1440,0.1854244733765433,0.2630483471420699,-0.1030862237583512
2025-11,residual,25-48,turbine_1,720,0.18579289113337635,0.2636132684466925,-0.10464481415927847
2025-11,residual,25-48,turbine_2,720,0.18505605561971017,0.26248221000136734,-0.10152763335742392
2025-11,rmse4,1-24,all,1440,0.24304187764924284,0.3015605077673071,-0.1083754169384431
2025-11,rmse4,1-24,turbine_1,720,0.24365783168492763,0.30390859006318893,-0.11288467619770239
2025-11,rmse4,1-24,turbine_2,720,0.242425923613558,0.2991939982278333,-0.10386615767918386
2025-11,rmse4,25-48,all,1440,0.2447902208321716,0.30283141970033334,-0.11128497677959902
2025-11,rmse4,25-48,turbine_1,720,0.24575617872541208,0.30527168172285485,-0.11579423603885829
2025-11,rmse4,25-48,turbine_2,720,0.2438242629389312,0.30037133327522925,-0.10677571752033975
2025-12,calibrated_curve,1-24,all,1474,0.19866133987990284,0.2774646840140765,-0.04141128630402682
2025-12,calibrated_curve,1-24,turbine_1,740,0.19719696959874464,0.27487419860478424,-0.045358778596904833
2025-12,calibrated_curve,1-24,turbine_2,734,0.20013768049033484,0.2800520894677991,-0.03743152568177924
2025-12,calibrated_curve,25-48,all,1474,0.20852327978011925,0.29532172112792504,-0.0539334716733719
2025-12,calibrated_curve,25-48,turbine_1,740,0.20778276336567555,0.2941463315839473,-0.05786460086686418
2025-12,calibrated_curve,25-48,turbine_2,734,0.20926984946225594,0.29650200204566846,-0.04997020790881567
2025-12,catboost_original,1-24,all,1474,0.22578331257501089,0.3019340638832692,-0.1115870616924899
2025-12,catboost_original,1-24,turbine_1,740,0.22596638685747425,0.3017277161832994,-0.11592368948245235
2025-12,catboost_original,1-24,turbine_2,734,0.22559874177252742,0.3021419556914801,-0.10721498462903999
2025-12,catboost_original,25-48,all,1474,0.23787680411994092,0.31829810345795084,-0.12900091538692154
2025-12,catboost_original,25-48,turbine_1,740,0.2384311577728647,0.31913805103872706,-0.1333286635700797
2025-12,catboost_original,25-48,turbine_2,734,0.23731791896576704,0.31744904006217406,-0.12463779051561776
2025-12,curve,1-24,all,1474,0.21894929052276113,0.30650498841229146,-0.13191557859695136
2025-12,curve,1-24,turbine_1,740,0.2173184308200255,0.30415747452925396,-0.132976199698997
2025-12,curve,1-24,turbine_2,734,0.22059348150372082,0.30885363010734573,-0.130846287567641
2025-12,curve,25-48,all,1474,0.2270123730609167,0.32189554344580507,-0.14108614342438686
2025-12,curve,25-48,turbine_1,740,0.2261331790602374,0.32065423673655197,-0.14217105882030706
2025-12,curve,25-48,turbine_2,734,0.2278987539335362,0.3231421701751555,-0.13999235951024386
2025-12,direct_mean,1-24,all,1474,0.2073626744959371,0.2760598828316853,-0.006567395867592306
2025-12,direct_mean,1-24,turbine_1,740,0.20589426048593065,0.27346953570652194,-0.009938406754432243
2025-12,direct_mean,1-24,turbine_2,734,0.20884309189022143,0.2786470291767586,-0.00316882903344851
2025-12,direct_mean,25-48,all,1474,0.21593619048653323,0.2914852196426555,-0.020819195484013193
2025-12,direct_mean,25-48,turbine_1,740,0.21495788449314118,0.2901817571608946,-0.02403652241152957
2025-12,direct_mean,25-48,turbine_2,734,0.2169224935316424,0.29279346307044374,-0.017575568881340015
2025-12,direct_median,1-24,all,1474,0.19520237449118044,0.29499487016265646,-0.016161261872455902
2025-12,direct_median,1-24,turbine_1,740,0.19296871621621622,0.29194093623989703,-0.018079256756756763
2025-12,direct_median,1-24,turbine_2,734,0.1974542915531335,0.298042092462504,-0.014227588555858305
2025-12,direct_median,25-48,all,1474,0.20682045454545453,0.31130753230046637,-0.03465412709181367
2025-12,direct_median,25-48,turbine_1,740,0.20516067567567567,0.30986590467471553,-0.03647049549549551
2025-12,direct_median,25-48,turbine_2,734,0.20849380108991825,0.3127542175959485,-0.032822910990009085
2025-12,mae4,1-24,all,1474,0.20037692165041318,0.2943012518382091,-0.03205455049666383
2025-12,mae4,1-24,turbine_1,740,0.19953161850930604,0.2925997802462533,-0.03700506555309466
2025-12,mae4,1-24,turbine_2,734,0.20122913462646125,0.2960067316335359,-0.027063568014703606
2025-12,mae4,25-48,all,1474,0.21286685156212243,0.3084338356349962,-0.05025770045773441
2025-12,mae4,25-48,turbine_1,740,0.2128138959355576,0.3081808603668553,-0.05515288705164495
2025-12,mae4,25-48,turbine_2,734,0.2129202400684684,0.30868866895471686,-0.04532249871455484
2025-12,mae6,1-24,all,1474,0.2060127870318546,0.3004024634762764,-0.06439313551957548
2025-12,mae6,1-24,turbine_1,740,0.2058404490105986,0.2992371472749122,-0.06886761793968552
2025-12,mae6,1-24,turbine_2,734,0.20618653381077756,0.30157274716117266,-0.05988207694889234
2025-12,mae6,25-48,all,1474,0.21707009664741542,0.3138135254431942,-0.08235147803512423
2025-12,mae6,25-48,turbine_1,740,0.2178096407731984,0.313996677058818,-0.08691262264337385
2025-12,mae6,25-48,turbine_2,734,0.2163245072018032,0.3136287684042793,-0.07775304886604424
2025-12,median_curve,1-24,all,1474,0.2161656037991859,0.30408988147359306,-0.12574936680235188
2025-12,median_curve,1-24,turbine_1,740,0.2138940990990991,0.30127034411761267,-0.12553157657657657
2025-12,median_curve,1-24,turbine_2,734,0.21845567665758403,0.3069062464670547,-0.12596893732970027
2025-12,median_curve,25-48,all,1474,0.22455443238353684,0.31991887556113113,-0.13518043871551333
2025-12,median_curve,25-48,turbine_1,740,0.22320549549549548,0.3183614411014314,-0.13508900900900903
2025-12,median_curve,25-48,turbine_2,734,0.22591439600363306,0.3214814033393011,-0.1352726158038147
2025-12,recent_curve,1-24,all,1474,0.21701495577511937,0.3049630784243518,-0.12794706564200697
2025-12,recent_curve,1-24,turbine_1,740,0.21477102585422186,0.301763997368067,-0.12744058008693948
2025-12,recent_curve,1-24,turbine_2,734,0.21927722844741387,0.3081546925311053,-0.1284576914059715
2025-12,recent_curve,25-48,all,1474,0.22533544259026722,0.3206681741270115,-0.13728532434292048
2025-12,recent_curve,25-48,turbine_1,740,0.22394214550177288,0.3186168879667269,-0.13681236523950793
2025-12,recent_curve,25-48,turbine_2,734,0.22674012902825885,0.32272302991039165,-0.13776214959704214
2025-12,residual,1-24,all,1474,0.20267751093520278,0.29218879369180245,-0.0711088838247611
2025-12,residual,1-24,turbine_1,740,0.20098212573894153,0.2900656493366882,-0.07243634323004546
2025-12,residual,1-24,turbine_2,734,0.2043867548660383,0.29431378943874653,-0.06977057325267604
2025-12,residual,25-48,all,1474,0.21544422042199646,0.3104287605421887,-0.08924288321985363
2025-12,residual,25-48,turbine_1,740,0.21465240846866715,0.30965924301003767,-0.09059466884247894
2025-12,residual,25-48,turbine_2,734,0.21624250495260097,0.3112026422166952,-0.08788004757851475
2025-12,rmse4,1-24,all,1474,0.21640297660793936,0.2870440836747972,-0.07390393677687412
2025-12,rmse4,1-24,turbine_1,740,0.2161969211563083,0.28658185629665206,-0.07932091470032408
2025-12,rmse4,1-24,turbine_2,734,0.2166107164365592,0.2875093372219666,-0.06844267837993546
2025-12,rmse4,25-48,all,1474,0.2267153070851279,0.30327259692504743,-0.08833622862120859
2025-12,rmse4,25-48,turbine_1,740,0.227434127035372,0.30410350535460584,-0.09370206409188593
2025-12,rmse4,25-48,turbine_2,734,0.22599061122248393,0.30243258541772217,-0.08292653073523958
2026-01,catboost_original,1-24,all,1488,0.24761621114751578,0.29004367104676254,0.15430652996377317
2026-01,catboost_original,1-24,turbine_1,744,0.24602864614180037,0.28833030469016635,0.15193331945605953
2026-01,catboost_original,1-24,turbine_2,744,0.2492037761532312,0.2917469753499443,0.15667974047148678
2026-01,catboost_original,25-48,all,1488,0.2666884970402861,0.3117198565351487,0.16308820953030695
2026-01,catboost_original,25-48,turbine_1,744,0.2650499982217438,0.3100214671239735,0.16074880023561958
2026-01,catboost_original,25-48,turbine_2,744,0.2683269958588284,0.31340904236937134,0.1654276188249943
2026-01,curve,1-24,all,1488,0.15784640669270014,0.23751978157250445,-0.08071979563281867
2026-01,curve,1-24,turbine_1,744,0.157041247419058,0.23596190011301568,-0.0804334340848437
2026-01,curve,1-24,turbine_2,744,0.1586515659663423,0.23906751132589232,-0.08100615718079367
2026-01,curve,25-48,all,1488,0.1767793419677241,0.2567604991327971,-0.07709398930682906
2026-01,curve,25-48,turbine_1,744,0.17608251209399584,0.25559839152101954,-0.0767889754648398
2026-01,curve,25-48,turbine_2,744,0.1774761718414524,0.25791737064748815,-0.07739900314881833
2026-01,direct_median,1-24,all,1488,0.15491262320788532,0.23350885408234345,0.02756421370967742
2026-01,direct_median,1-24,turbine_1,744,0.15413982974910395,0.2316447424484363,0.026257885304659504
2026-01,direct_median,1-24,turbine_2,744,0.1556854166666667,0.2353582018237222,0.028870542114695332
2026-01,direct_median,25-48,all,1488,0.1799687612007168,0.26365011039171865,0.03484434363799284
2026-01,direct_median,25-48,turbine_1,744,0.17938140681003584,0.2620735391680148,0.03341756272401435
2026-01,direct_median,25-48,turbine_2,744,0.18055611559139786,0.2652173099310862,0.03627112455197133
2026-01,persistence,1-24,all,1488,0.3108008512544803,0.4458388875981358,0.013959453405017934
2026-01,persistence,1-24,turbine_1,744,0.31063396057347664,0.4451110410437157,0.014746863799283165
2026-01,persistence,1-24,turbine_2,744,0.3109677419354839,0.44656554785436137,0.013172043010752688
2026-01,persistence,25-48,all,1488,0.3657538082437276,0.4774390724232193,0.03731966845878136
2026-01,persistence,25-48,turbine_1,744,0.3679413082437276,0.4793854066721545,0.03743503584229392
2026-01,persistence,25-48,turbine_2,744,0.3635663082437276,0.4754847711782798,0.037204301075268835
