fold,model,bucket,turbine,n,mae,rmse,bias
2025-12,rbf_live,25-48,turbine_1,716,0.2180808122357719,0.28403595672261484,0.00029564727321215343
2025-12,rbf_live,25-48,turbine_2,710,0.21884639130919625,0.2867146532556257,0.013767344409946118
2025-12,rbf_weather,1-24,all,1474,0.20182780141751952,0.27271890774223667,0.02975865233381229
2025-12,rbf_weather,1-24,turbine_1,740,0.20020096278841984,0.2700116339855347,0.027025139849968273
2025-12,rbf_weather,1-24,turbine_2,734,0.2034679384550315,0.2754213745956128,0.032514509606352576
2025-12,rbf_weather,25-48,all,1426,0.2177698433314478,0.29269720960506856,0.023595144344376436
2025-12,rbf_weather,25-48,turbine_1,716,0.21703238281913606,0.29149423138959973,0.019968026868175368
2025-12,rbf_weather,25-48,turbine_2,710,0.218513535904427,0.2939053673984343,0.027252913517559492
2025-12,spline_live,1-24,all,1474,0.20490354133293615,0.26241671937952477,0.029333373358123867
2025-12,spline_live,1-24,turbine_1,740,0.20242317069769633,0.2594334631772066,0.024517129839084415
2025-12,spline_live,1-24,turbine_2,734,0.20740418747745584,0.2653904169216468,0.03418898671519362
2025-12,spline_live,25-48,all,1426,0.21870154905616632,0.2919022589404199,0.02164504252275654
2025-12,spline_live,25-48,turbine_1,716,0.2155672938504164,0.28999555319137976,0.016725659397496928
2025-12,spline_live,25-48,turbine_2,710,0.22186229092562681,0.2938125470455537,0.02660599789977891
2025-12,spline_weather,1-24,all,1474,0.2092741586248006,0.267158206297114,0.015348836662484239
2025-12,spline_weather,1-24,turbine_1,740,0.20698749254802848,0.26456822303598027,0.009250415304790855
2025-12,spline_weather,1-24,turbine_2,734,0.21157951679484338,0.26974418845067877,0.021497108875962574
2025-12,spline_weather,25-48,all,1426,0.21624467019255056,0.2863608267366822,0.00949692433243699
2025-12,spline_weather,25-48,turbine_1,716,0.21438598092860103,0.2850389081308882,0.003230125057874048
2025-12,spline_weather,25-48,turbine_2,710,0.21811906668971656,0.2876877651524583,0.015816682474108924
2026-01,curve,1-24,all,1488,0.1578482003802532,0.23752845589939953,-0.08075653391786433
2026-01,curve,1-24,turbine_1,744,0.157040768558271,0.23596565307866724,-0.08044447786179673
2026-01,curve,1-24,turbine_2,744,0.15865563220223539,0.2390810433536378,-0.08106858997393193
