fold,model,bucket,turbine,n,mae,rmse,bias
2025-12,wind_mae4,1-24,turbine_2,734,0.18797661662407855,0.279103514682543,-0.00614570614784708
2025-12,wind_mae4,25-48,all,1426,0.20813014334643815,0.30453768768384165,-0.019559877008933062
2025-12,wind_mae4,25-48,turbine_1,716,0.20825251414484486,0.3042329372059854,-0.021811537400893487
2025-12,wind_mae4,25-48,turbine_2,710,0.20800673842860828,0.3048447049890065,-0.017289188500984223
2025-12,wind_mae4_blend,1-24,all,1474,0.1957700794886492,0.2783425703324802,-0.07005236193592432
2025-12,wind_mae4_blend,1-24,turbine_1,740,0.19393200009547196,0.2763001911115027,-0.07158186979346286
2025-12,wind_mae4_blend,1-24,turbine_2,734,0.19762318405397775,0.2803865852373245,-0.06851035128935958
2025-12,wind_mae4_blend,25-48,all,1426,0.2125437959011522,0.30203704039087376,-0.07992814919993807
2025-12,wind_mae4_blend,25-48,turbine_1,716,0.21192831325958392,0.30142325998672626,-0.08171033372132125
2025-12,wind_mae4_blend,25-48,turbine_2,710,0.21316447980448022,0.30265474711174634,-0.07813090396428966
2025-12,wind_mae6,1-24,all,1474,0.18692509971360308,0.2755073201414221,-0.008273548584869391
2025-12,wind_mae6,1-24,turbine_1,740,0.1859272962612137,0.2736458598156304,-0.010378666645335691
2025-12,wind_mae6,1-24,turbine_2,734,0.18793105959748335,0.27737135105600363,-0.006151222474862503
2025-12,wind_mae6,25-48,all,1426,0.2104368795892996,0.30471837775173954,-0.013754766451271504
2025-12,wind_mae6,25-48,turbine_1,716,0.210415008469697,0.3040591839851148,-0.015968196997750667
2025-12,wind_mae6,25-48,turbine_2,710,0.21045893553526498,0.3053817011565641,-0.011522630857920699
2025-12,wind_mae6_blend,1-24,all,1474,0.19453990203101446,0.2766803222739188,-0.07010981802061829
2025-12,wind_mae6_blend,1-24,turbine_1,740,0.19286532550815577,0.2746348252420706,-0.07169358030268484
2025-12,wind_mae6_blend,1-24,turbine_2,734,0.19622816719029984,0.27872734454646525,-0.06851310945286726
2025-12,wind_mae6_blend,25-48,all,1426,0.21244086781003596,0.3004012117848238,-0.0770255939211073
2025-12,wind_mae6_blend,25-48,turbine_1,716,0.21172250176757282,0.2996005801216226,-0.07878866351974985
2025-12,wind_mae6_blend,25-48,turbine_2,710,0.21316530455144947,0.301206454159468,-0.0752476251427579
2025-12,wind_rmse4,1-24,all,1474,0.18389005206067435,0.26949678988618464,-0.007487644810753136
2025-12,wind_rmse4,1-24,turbine_1,740,0.18258346012126803,0.26761032717645994,-0.008819309311322885
2025-12,wind_rmse4,1-24,turbine_2,734,0.18520732458814124,0.27138539913066195,-0.0061450947693067895
2025-12,wind_rmse4,25-48,all,1426,0.20598765838117675,0.2999770409702252,-0.017580406134427407
2025-12,wind_rmse4,25-48,turbine_1,716,0.2057724134317555,0.2995397529834073,-0.019161548039688614
2025-12,wind_rmse4,25-48,turbine_2,710,0.20620472230200143,0.30041737974087135,-0.01598590246658653
2026-01,curve,1-24,all,1488,0.1578482003802532,0.23752845589939953,-0.08075653391786433
